i,e,c,p,l,real,predict
34,8,3,15,2,0.0,0.0
34,8,3,15,3,0.0,0.0
34,8,3,16,2,0.0,0.0
34,8,3,17,2,0.0,0.0
34,8,3,18,2,0.0,0.0
34,8,3,19,2,0.44,0.0
34,8,3,20,2,0.0,0.0
34,8,3,21,2,0.0,0.0
34,8,3,22,2,0.0,0.0
34,8,3,23,2,0.0,0.0
34,8,3,24,2,0.0,0.0
34,8,3,25,2,0.0,0.0
34,8,3,26,2,0.0,0.0
34,8,3,28,2,0.0,0.0
34,8,3,29,2,0.0,0.0
34,8,3,31,2,0.0,0.0
34,8,3,32,2,0.0,0.0
34,8,3,35,2,0.0,0.0
34,8,3,35,3,0.0,0.0
34,8,5,1,2,31.38,24.72
34,8,5,1,3,0.0,0.0
34,8,5,2,2,18.05,14.52
34,8,5,2,3,0.0,0.0
34,8,5,3,2,21.23,30.132
34,8,5,3,3,0.0,0.0
34,8,5,4,2,11.69,13.258
34,8,5,4,3,0.0,0.0
34,8,5,5,2,26.7,28.552
34,8,5,5,3,0.0,0.0
34,8,5,6,2,11.68,13.066
34,8,5,6,3,0.0,0.0
34,8,5,7,2,27.76,34.02
34,8,5,7,3,0.0,0.0
34,8,5,8,2,10.82,2.632
34,8,5,8,3,0.0,0.0
34,8,5,9,2,10.76,8.04
34,8,5,9,3,0.0,0.0
34,8,5,10,2,78.44,79.3
34,8,5,10,3,0.0,0.0
34,8,5,11,2,26.57,19.754
34,8,5,11,3,0.0,0.0
34,8,5,12,2,25.48,33.815999999999995
34,8,5,12,3,0.0,0.0
34,8,5,13,2,19.7,26.872000000000003
34,8,5,13,3,0.0,0.0
34,8,5,14,2,9.88,5.696
34,8,5,14,3,0.0,0.0
34,8,5,15,2,57.46,65.276
34,8,5,15,3,0.0,0.0
34,8,5,16,2,57.81,61.7
34,8,5,16,3,0.0,0.0
34,8,5,17,2,39.85,54.392
34,8,5,17,3,0.0,0.0
34,8,5,18,2,20.97,32.446000000000005
34,8,5,18,3,0.0,0.0
34,8,5,19,2,96.18,97.208
34,8,5,19,3,0.0,0.0
34,8,5,20,2,3.77,5.192
34,8,5,20,3,0.0,0.0
34,8,5,21,2,40.32,39.926
34,8,5,21,3,0.0,0.0
34,8,5,22,2,12.34,1.2160000000000002
34,8,5,22,3,0.0,0.0
34,8,5,23,2,9.78,4.69
34,8,5,23,3,0.0,0.0
34,8,5,24,2,26.22,14.5
34,8,5,24,3,0.0,0.0
34,8,5,25,2,3.72,6.965999999999999
34,8,5,25,3,0.0,0.0
34,8,5,26,2,2.27,2.818
34,8,5,26,3,0.0,0.0
34,8,5,27,2,0.0,0.0
34,8,5,28,2,5.54,2.524
34,8,5,28,3,0.0,0.0
34,8,5,29,2,14.01,3.592
34,8,5,29,3,0.0,0.0
34,8,5,30,2,0.2,0.0
34,8,5,31,2,4.82,2.894
34,8,5,31,3,0.0,0.0
34,8,5,32,2,31.34,28.002
34,8,5,32,3,0.0,0.0
34,8,5,33,2,0.0,0.0
34,8,5,35,2,152.19,118.836
34,8,5,35,3,0.0,0.0
34,9,3,1,2,0.0,0.0
34,9,3,2,2,0.0,0.0
34,9,3,3,2,0.0,0.0
34,9,3,4,2,0.0,0.0
34,9,3,5,2,0.13,0.0
34,9,3,6,2,0.0,0.0
34,9,3,7,2,0.0,0.0
34,9,3,7,3,0.0,0.0
34,9,3,8,2,0.0,0.0
34,9,3,9,2,0.0,0.0
34,9,3,9,3,0.0,0.0
34,9,3,10,2,0.0,0.0
34,9,3,11,2,0.0,0.0
34,9,3,12,2,0.0,0.0
34,9,3,13,2,0.0,0.0
34,9,3,14,2,0.0,0.0
34,9,3,15,2,0.17,0.35
34,9,3,15,3,0.0,0.0
34,9,3,16,2,0.0,0.0
34,9,3,17,2,0.0,0.0
34,9,3,18,2,0.0,0.0
34,9,3,19,2,0.0,0.0
34,9,3,19,3,0.0,0.0
34,9,3,20,2,0.0,0.0
34,9,3,21,2,0.0,0.0
34,9,3,22,2,0.0,0.0
34,9,3,23,2,0.0,0.0
34,9,3,24,2,0.0,0.0
34,9,3,24,3,0.0,0.0
34,9,3,25,2,0.0,0.0
34,9,3,26,2,0.0,0.0
34,9,3,28,2,0.0,0.0
34,9,3,29,2,0.0,0.0
34,9,3,31,2,0.0,0.0
34,9,3,32,2,0.0,0.0
34,9,3,35,2,0.0,0.0
34,9,5,1,2,10.11,14.224
34,9,5,1,3,0.0,0.0
34,9,5,2,2,2.05,0.974
34,9,5,2,3,0.0,0.0
34,9,5,3,2,13.23,20.76
34,9,5,3,3,0.0,0.0
34,9,5,4,2,6.19,3.418
34,9,5,4,3,0.0,0.0
34,9,5,5,2,6.85,9.182
34,9,5,5,3,0.0,0.0
34,9,5,6,2,10.15,12.06
34,9,5,6,3,0.0,0.0
34,9,5,7,2,10.07,9.264
34,9,5,7,3,0.0,0.0
34,9,5,8,2,2.47,1.044
34,9,5,8,3,0.0,0.0
34,9,5,9,2,5.03,5.107999999999999
34,9,5,9,3,0.0,0.0
34,9,5,10,2,28.64,31.034
34,9,5,10,3,0.0,0.0
34,9,5,11,2,10.32,6.936
34,9,5,11,3,0.0,0.0
34,9,5,12,2,9.56,12.762
34,9,5,12,3,0.0,0.0
34,9,5,13,2,6.38,6.042
34,9,5,13,3,0.0,0.0
34,9,5,14,2,4.39,2.686
34,9,5,14,3,0.0,0.0
34,9,5,15,2,11.44,12.596
34,9,5,15,3,0.0,0.0
34,9,5,16,2,13.1,11.918
34,9,5,16,3,0.0,0.0
34,9,5,17,2,6983.0,6.558
34,9,5,17,3,0.0,0.0
34,9,5,18,2,9.31,11.666
34,9,5,18,3,0.0,0.0
34,9,5,19,2,44.54,35.67
34,9,5,19,3,0.0,0.0
34,9,5,20,2,1.32,0.974
34,9,5,20,3,0.0,0.0
34,9,5,21,2,12.08,11.88
34,9,5,21,3,0.0,0.0
34,9,5,22,2,3.76,2.12
34,9,5,22,3,0.0,0.0
34,9,5,23,2,2.94,2.302
34,9,5,23,3,0.0,0.0
34,9,5,24,2,5.83,5.878
34,9,5,24,3,0.0,0.0
34,9,5,25,2,2.96,3.2020000000000004
34,9,5,25,3,0.0,0.0
34,9,5,26,2,0.32,0.0
34,9,5,26,3,0.0,0.0
34,9,5,27,2,0.0,0.0
34,9,5,28,2,0.67,0.71
34,9,5,28,3,0.0,0.0
34,9,5,29,2,3.4,3.2960000000000003
34,9,5,29,3,0.0,0.0
34,9,5,30,2,0.44,0.0
34,9,5,31,2,0.14,0.288
34,9,5,31,3,0.0,0.0
34,9,5,32,2,5.38,6.068
34,9,5,32,3,0.0,0.0
34,9,5,33,2,0.0,0.0
34,9,5,35,2,36.36,38.624
34,9,5,35,3,0.0,0.0
34,11,5,1,2,0.0,0.0
34,11,5,2,2,0.0,0.0
34,11,5,3,2,0.0,0.0
34,11,5,5,2,0.0,0.0
34,11,5,6,2,0.0,0.0
34,11,5,7,2,0.0,0.0
34,11,5,10,2,0.0,0.0
34,11,5,12,2,0.0,0.0
34,11,5,13,2,0.0,0.0
34,11,5,15,2,0.0,0.0
34,11,5,16,2,0.0,0.0
34,11,5,17,2,0.0,0.0
34,11,5,18,2,0.0,0.0
34,11,5,19,2,0.0,0.0
34,11,5,21,2,0.0,0.0
34,11,5,22,2,0.0,0.0
34,11,5,23,2,0.0,0.0
34,11,5,24,2,0.0,0.0
34,11,5,25,2,0.0,0.0
34,11,5,29,2,0.0,0.0
34,11,5,31,2,0.0,0.0
34,11,5,32,2,0.0,0.0
34,11,5,35,2,0.0,0.0
34,12,3,15,3,0.0,0.0
34,12,3,19,3,0.0,0.0
34,12,5,1,3,0.0,0.0
34,12,5,2,3,0.0,0.0
34,12,5,5,3,0.0,0.0
34,12,5,6,3,0.0,0.0
34,12,5,7,3,0.0,0.0
34,12,5,8,3,0.0,0.0
34,12,5,10,3,0.0,0.0
34,12,5,12,3,0.0,0.0
34,12,5,15,3,0.0,0.0
34,12,5,16,3,0.0,0.0
34,12,5,17,3,0.0,0.0
34,12,5,19,3,0.0,0.0
34,12,5,21,3,0.0,0.0
34,12,5,25,3,0.0,0.0
34,12,5,29,3,0.0,0.0
34,12,5,31,3,0.0,0.0
34,12,5,35,3,0.0,0.0
34,13,3,1,3,0.31,0.614
34,13,3,2,3,0.0,0.0
34,13,3,3,3,0.32,0.644
34,13,3,4,3,0.1,0.0
34,13,3,5,3,0.0,0.0
34,13,3,6,3,0.0,0.0
34,13,3,7,3,0.0,0.0
34,13,3,8,3,0.0,0.0
34,13,3,9,3,0.0,0.0
34,13,3,10,3,0.12,0.0
34,13,3,11,3,0.15,0.0
34,13,3,12,3,0.0,0.0
34,13,3,13,3,0.0,0.0
34,13,3,14,3,0.0,0.0
34,13,3,15,3,0.14,0.0
34,13,3,16,3,0.0,0.0
34,13,3,17,3,0.0,0.0
34,13,3,18,3,0.0,0.0
34,13,3,19,3,0.0,0.0
34,13,3,20,3,0.0,0.0
34,13,3,21,3,0.0,0.0
34,13,3,22,3,0.0,0.0
34,13,3,23,3,0.0,0.0
34,13,3,24,3,0.0,0.0
34,13,3,25,3,0.0,0.0
34,13,3,26,3,0.0,0.0
34,13,3,28,3,0.0,0.0
34,13,3,29,3,0.0,0.0
34,13,3,30,3,0.0,0.0
34,13,3,31,3,0.0,0.0
34,13,3,32,3,0.0,0.0
34,13,3,33,3,0.0,0.0
34,13,3,35,3,0.1,0.0
34,13,5,1,3,62.62,66.22200000000001
34,13,5,2,3,19.76,17.83
34,13,5,3,3,48.84,43.452000000000005
34,13,5,4,3,32.72,29.724
34,13,5,5,3,55.74,55.804
34,13,5,6,3,37.9,41.812
34,13,5,7,3,37.22,35.67
34,13,5,8,3,10.69,9.586
34,13,5,9,3,12.42,12.584
34,13,5,10,3,240.0,241.908
34,13,5,11,3,66.64,62.386
34,13,5,12,3,60.62,63.29
34,13,5,13,3,32.23,31.784
34,13,5,14,3,33.96,27.646
34,13,5,15,3,82.24,82.298
34,13,5,16,3,46.53,50.816
34,13,5,17,3,45.59,42.816
34,13,5,18,3,38.73,44.28
34,13,5,19,3,132.66,129.812
34,13,5,20,3,5.41,7.108
34,13,5,21,3,71.07,66.002
34,13,5,22,3,16.38,15.313999999999998
34,13,5,23,3,20.34,20.836
34,13,5,24,3,35.76,37.004000000000005
34,13,5,25,3,7.68,7.788000000000001
34,13,5,26,3,1.46,1.698
34,13,5,27,3,0.0,0.0
34,13,5,28,3,14.58,10.642
34,13,5,29,3,15.49,16.404
34,13,5,30,3,0.73,1.1960000000000002
34,13,5,31,3,8.36,6.042
34,13,5,32,3,10.95,9.722
34,13,5,33,3,0.0,0.0
34,13,5,35,3,89.3,89.872
34,-1,3,1,3,0.0,0.0
34,-1,3,2,3,0.0,0.0
34,-1,3,3,3,0.0,0.0
34,-1,3,4,3,0.0,0.0
34,-1,3,5,3,0.0,0.0
34,-1,3,6,3,0.0,0.0
34,-1,3,7,3,0.0,0.0
34,-1,3,8,3,0.0,0.0
34,-1,3,9,3,0.0,0.0
34,-1,3,10,3,0.0,0.0
34,-1,3,11,3,0.0,0.0
34,-1,3,12,3,0.0,0.0
34,-1,3,13,3,0.0,0.0
34,-1,3,14,3,0.0,0.0
34,-1,3,15,3,0.0,0.0
34,-1,3,16,3,0.0,0.0
34,-1,3,17,3,0.0,0.0
34,-1,3,18,3,0.0,0.0
34,-1,3,19,3,0.0,0.0
34,-1,3,20,3,0.0,0.0
34,-1,3,21,3,0.0,0.0
34,-1,3,22,3,0.0,0.0
34,-1,3,23,3,0.0,0.0
34,-1,3,24,3,0.0,0.0
34,-1,3,28,3,0.0,0.0
34,-1,3,29,3,0.0,0.0
34,-1,3,32,3,0.0,0.0
34,-1,3,35,3,0.0,0.0
34,-1,5,1,3,0.0,0.0
34,-1,5,2,3,0.0,0.0
34,-1,5,3,3,0.0,0.0
34,-1,5,4,3,0.0,0.0
34,-1,5,5,3,0.0,0.0
34,-1,5,6,3,0.0,0.0
34,-1,5,7,3,0.0,0.0
34,-1,5,8,3,0.0,0.0
34,-1,5,9,3,0.0,0.0
34,-1,5,10,3,0.0,0.0
34,-1,5,11,3,0.0,0.0
34,-1,5,12,3,0.0,0.0
34,-1,5,13,3,0.0,0.0
34,-1,5,14,3,0.0,0.0
34,-1,5,15,3,0.0,0.0
34,-1,5,16,3,0.0,0.0
34,-1,5,17,3,0.0,0.0
34,-1,5,18,3,0.0,0.0
34,-1,5,19,3,0.0,0.0
34,-1,5,20,3,0.0,0.0
34,-1,5,21,3,0.0,0.0
34,-1,5,22,3,0.0,0.0
34,-1,5,23,3,0.0,0.0
34,-1,5,24,3,0.0,0.0
34,-1,5,25,3,0.0,0.0
34,-1,5,26,3,0.0,0.0
34,-1,5,28,3,0.0,0.0
34,-1,5,29,3,0.0,0.0
34,-1,5,30,3,0.0,0.0
34,-1,5,31,3,0.0,0.0
34,-1,5,32,3,0.0,0.0
34,-1,5,33,3,0.0,0.0
34,-1,5,35,3,0.0,0.0
35,1,2,35,3,1.84,1.1700000000000002
35,4,2,35,1,0.0,0.0
35,4,2,35,3,0.0,0.0
35,9,2,35,2,10.89,11.224
35,9,2,35,3,0.0,0.0
35,-1,2,35,3,0.0,0.0
36,1,3,35,3,0.0,0.0
36,1,5,10,3,0.0,0.0
36,1,5,35,3,0.11,0.224
36,2,5,35,1,0.0,0.0
36,3,5,35,3,0.0,0.0
36,4,3,35,1,0.0,0.0
36,4,5,22,1,0.0,0.0
36,4,5,25,1,0.0,0.0
36,4,5,35,1,2.25,1.372
36,4,5,35,3,0.0,0.0
36,5,3,35,1,0.0,0.0
36,5,5,35,1,0.0,0.0
36,5,5,35,3,0.0,0.0
36,8,3,35,2,0.18,0.354
36,8,5,10,2,0.0,0.0
36,8,5,22,2,0.0,0.0
36,8,5,25,2,0.0,0.0
36,8,5,35,2,16.15,11.736
36,8,5,35,3,0.0,0.0
36,9,3,35,2,0.0,0.0
36,9,5,25,2,0.0,0.0
36,9,5,35,2,0.27,0.5439999999999999
36,9,5,35,3,0.0,0.0
36,11,3,35,2,0.0,0.0
36,11,5,25,2,0.0,0.0
36,11,5,35,2,14.35,5.43
36,11,5,35,3,0.0,0.0
36,12,3,35,3,0.0,0.0
36,12,5,22,3,0.0,0.0
36,12,5,25,3,0.0,0.0
36,12,5,35,3,0.0,0.0
36,13,5,35,3,0.0,0.0
36,-1,3,35,3,0.0,0.0
36,-1,5,25,3,0.0,0.0
36,-1,5,35,3,0.0,0.0
37,1,3,33,3,0.0,0.0
37,1,5,10,3,0.0,0.0
37,1,5,19,3,0.0,0.0
37,1,5,33,3,0.71,1.43
37,1,5,35,3,0.0,0.0
37,2,3,33,1,0.0,0.0
37,2,5,33,1,0.15,0.0
37,2,5,33,3,0.0,0.0
37,3,3,33,3,0.0,0.0
37,3,3,33,4,0.0,0.0
37,3,5,10,3,0.0,0.0
37,3,5,19,3,0.0,0.0
37,3,5,33,3,0.5,0.224
37,3,5,33,4,0.22,0.448
37,3,5,35,3,0.0,0.0
37,4,3,33,1,0.0,0.0
37,4,3,33,3,0.0,0.0
37,4,5,10,1,0.0,0.0
37,4,5,12,1,0.0,0.0
37,4,5,19,1,0.0,0.0
37,4,5,19,3,0.0,0.0
37,4,5,33,1,1.96,2.748
37,4,5,33,3,0.0,0.0
37,4,5,35,1,0.0,0.0
37,5,5,1,1,0.0,0.0
37,5,5,1,3,0.0,0.0
37,5,5,10,1,0.0,0.0
37,5,5,19,1,0.0,0.0
37,5,5,19,3,0.0,0.0
37,5,5,33,1,0.0,0.0
37,5,5,33,3,0.0,0.0
37,5,5,35,1,0.0,0.0
37,8,3,33,2,0.0,0.0
37,8,3,33,3,0.0,0.0
37,8,3,35,2,0.0,0.0
37,8,5,1,2,0.0,0.0
37,8,5,1,3,0.0,0.0
37,8,5,2,2,0.0,0.0
37,8,5,3,2,0.0,0.0
37,8,5,5,2,0.0,0.0
37,8,5,6,2,0.0,0.0
37,8,5,10,2,0.0,0.0
37,8,5,12,2,0.0,0.0
37,8,5,13,2,0.0,0.0
37,8,5,15,3,0.0,0.0
37,8,5,19,2,0.0,0.0
37,8,5,19,3,0.0,0.0
37,8,5,33,2,7.5,8.888
37,8,5,33,3,0.0,0.0
37,8,5,35,2,0.0,0.0
37,8,5,35,3,0.0,0.0
37,9,3,33,2,0.0,0.0
37,9,3,33,3,0.0,0.0
37,9,5,10,2,0.0,0.0
37,9,5,19,2,0.0,0.0
37,9,5,33,2,0.91,1.286
37,9,5,33,3,0.0,0.0
37,9,5,35,2,0.0,0.0
37,9,5,35,3,0.0,0.0
37,10,3,33,3,0.0,0.0
37,10,3,35,3,0.0,0.0
37,10,5,1,3,0.0,0.0
37,10,5,2,3,0.0,0.0
37,10,5,3,3,0.0,0.0
37,10,5,5,3,0.0,0.0
37,10,5,6,3,0.0,0.0
37,10,5,8,3,0.0,0.0
37,10,5,10,3,0.0,0.0
37,10,5,11,3,0.0,0.0
37,10,5,12,3,0.0,0.0
37,10,5,15,3,0.0,0.0
37,10,5,19,3,1.19,2.382
37,10,5,20,3,0.0,0.0
37,10,5,22,3,0.0,0.0
37,10,5,33,3,106.55,127.652
37,10,5,35,3,0.0,0.0
37,11,3,33,2,0.0,0.0
37,11,3,33,3,0.0,0.0
37,11,5,3,2,0.0,0.0
37,11,5,5,2,0.0,0.0
37,11,5,6,2,0.0,0.0
37,11,5,10,2,0.0,0.0
37,11,5,19,2,0.0,0.0
37,11,5,19,3,0.0,0.0
37,11,5,33,2,3.58,3.56
37,11,5,33,3,0.0,0.0
37,11,5,35,2,0.0,0.0
37,11,5,35,3,0.0,0.0
37,12,3,33,3,0.0,0.0
37,12,5,10,3,0.0,0.0
37,12,5,19,3,0.0,0.0
37,12,5,33,3,0.0,0.0
37,12,5,35,3,0.0,0.0
37,-1,3,33,3,0.0,0.0
37,-1,5,33,3,0.0,0.0
37,-1,5,35,3,0.0,0.0
38,1,1,1,1,0.0,0.0
38,1,1,1,3,151.46,158.214
38,1,1,1,4,3.12,3.7239999999999993
38,1,1,2,1,0.0,0.0
38,1,1,2,3,44.1,56.88800000000001
38,1,1,2,4,0.54,0.512
38,1,1,3,1,0.0,0.0
38,1,1,3,3,81.81,84.154
38,1,1,3,4,2.59,2.976
38,1,1,4,1,0.0,0.0
38,1,1,4,3,46.53,53.996
38,1,1,4,4,1.5,2.1
38,1,1,5,1,0.0,0.0
38,1,1,5,3,61.51,67.26200000000001
38,1,1,5,4,1.72,1.884
38,1,1,6,1,0.0,0.0
38,1,1,6,3,21.33,24.928
38,1,1,6,4,0.61,0.282
38,1,1,7,1,0.0,0.0
38,1,1,7,3,76.47,86.84
38,1,1,7,4,1.69,1.82
38,1,1,8,1,0.0,0.0
38,1,1,8,3,20.04,21.172
38,1,1,8,4,0.43,0.414
38,1,1,9,1,0.0,0.0
38,1,1,9,3,23.86,28.942
38,1,1,9,4,1.12,1.272
38,1,1,10,1,0.0,0.0
38,1,1,10,3,829.41,838.7280000000001
38,1,1,10,4,40.6,42.908
38,1,1,11,1,0.0,0.0
38,1,1,11,3,123.34,118.8
38,1,1,11,4,4.28,4.622
38,1,1,12,1,0.0,0.0
38,1,1,12,3,55.31,63.464
38,1,1,12,4,2.05,2.746
38,1,1,13,1,0.0,0.0
38,1,1,13,3,619.7,503.7960000000001
38,1,1,13,4,46.94,41.842
38,1,1,14,1,0.0,0.0
38,1,1,14,3,63.91,73.164
38,1,1,14,4,1.8,2.034
38,1,1,15,1,0.0,0.0
38,1,1,15,3,76.94,86.648
38,1,1,15,4,3.1,4.102
38,1,1,16,1,0.0,0.0
38,1,1,16,3,71.27,59.96600000000001
38,1,1,16,4,3.19,2.568
38,1,1,17,1,0.0,0.0
38,1,1,17,3,80.38,81.01599999999999
38,1,1,17,4,3.12,2.758
38,1,1,18,1,0.0,0.0
38,1,1,18,3,99.48,99.326
38,1,1,18,4,1.72,1.11
38,1,1,19,1,0.0,0.0
38,1,1,19,3,326.46,323.73999999999995
38,1,1,19,4,8.51,8.005999999999998
38,1,1,20,1,0.0,0.0
38,1,1,20,3,13.67,13.662
38,1,1,20,4,0.51,0.742
38,1,1,21,1,0.0,0.0
38,1,1,21,3,97.85,105.962
38,1,1,21,4,2.75,3.156
38,1,1,22,1,0.0,0.0
38,1,1,22,3,17.45,19.998
38,1,1,22,4,1.07,0.94
38,1,1,23,1,0.0,0.0
38,1,1,23,3,22.77,22.622000000000003
38,1,1,23,4,0.92,1.2920000000000005
38,1,1,24,1,0.0,0.0
38,1,1,24,3,57.49,65.356
38,1,1,24,4,2.02,1.7100000000000002
38,1,1,25,1,0.0,0.0
38,1,1,25,3,13.28,16.06
38,1,1,25,4,0.68,1.024
38,1,1,26,3,3.76,4.32
38,1,1,26,4,0.17,0.3319999999999999
38,1,1,27,3,0.0,0.0
38,1,1,27,4,0.0,0.0
38,1,1,28,1,0.0,0.0
38,1,1,28,3,20.33,19.324
38,1,1,28,4,0.99,1.052
38,1,1,29,1,0.0,0.0
38,1,1,29,3,28.09,29.658
38,1,1,29,4,1.31,1.294
38,1,1,30,3,1.07,0.744
38,1,1,30,4,0.16,0.324
38,1,1,31,1,0.0,0.0
38,1,1,31,3,4.18,3.01
38,1,1,31,4,0.16,0.3279999999999999
38,1,1,32,1,0.1,0.204
38,1,1,32,3,22.52,19.466
38,1,1,32,4,0.4,0.354
38,1,1,33,1,0.0,0.0
38,1,1,33,3,0.52,1.04
38,1,1,33,4,0.0,0.0
38,1,1,34,3,0.92,1.842
38,1,1,34,4,0.16,0.3299999999999999
38,1,1,35,1,0.0,0.0
38,1,1,35,3,133.66,147.95999999999998
38,1,1,35,4,2.08,2.2920000000000003
38,1,4,1,3,2.58,1.58
38,1,4,1,4,0.28,0.304
38,1,4,2,3,0.23,0.0
38,1,4,2,4,0.0,0.0
38,1,4,3,3,1.6,2.9
38,1,4,3,4,0.1,0.21
38,1,4,4,3,1.24,2.176
38,1,4,4,4,0.0,0.0
38,1,4,5,3,0.69,0.602
38,1,4,5,4,0.0,0.0
38,1,4,6,3,0.14,0.0
38,1,4,6,4,0.0,0.0
38,1,4,7,3,3.15,1.902
38,1,4,7,4,0.11,0.2279999999999999
38,1,4,8,3,0.23,0.466
38,1,4,8,4,0.0,0.0
38,1,4,9,3,0.31,0.614
38,1,4,9,4,0.0,0.0
38,1,4,10,3,5.4,4.244000000000001
38,1,4,10,4,0.11,0.0
38,1,4,11,3,0.36,0.42
38,1,4,11,4,0.0,0.0
38,1,4,12,3,0.29,0.282
38,1,4,12,4,0.0,0.0
38,1,4,13,3,1.45,1.07
38,1,4,13,4,0.17,0.0
38,1,4,14,3,0.42,0.0
38,1,4,14,4,0.14,0.0
38,1,4,15,1,0.0,0.0
38,1,4,15,3,0.45,0.462
38,1,4,15,4,0.0,0.0
38,1,4,16,3,0.0,0.0
38,1,4,16,4,0.0,0.0
38,1,4,17,3,1.95,1.964
38,1,4,17,4,0.0,0.0
38,1,4,18,3,0.45,0.2299999999999999
38,1,4,18,4,0.12,0.2319999999999999
38,1,4,19,1,0.0,0.0
38,1,4,19,3,1.67,2.3600000000000003
38,1,4,19,4,0.27,0.2299999999999999
38,1,4,20,3,0.0,0.0
38,1,4,20,4,0.0,0.0
38,1,4,21,3,0.14,0.272
38,1,4,21,4,0.0,0.0
38,1,4,22,3,0.12,0.246
38,1,4,22,4,0.0,0.0
38,1,4,23,3,0.0,0.0
38,1,4,23,4,0.0,0.0
38,1,4,24,3,0.42,0.442
38,1,4,24,4,0.0,0.0
38,1,4,25,3,0.0,0.0
38,1,4,25,4,0.0,0.0
38,1,4,26,3,0.0,0.0
38,1,4,26,4,0.0,0.0
38,1,4,27,3,0.0,0.0
38,1,4,28,3,0.0,0.0
38,1,4,28,4,0.0,0.0
38,1,4,29,1,0.0,0.0
38,1,4,29,3,1.95,3.908
38,1,4,29,4,0.0,0.0
38,1,4,30,3,0.12,0.24
38,1,4,30,4,0.0,0.0
38,1,4,31,3,0.0,0.0
38,1,4,31,4,0.0,0.0
38,1,4,32,3,0.34,0.686
38,1,4,32,4,0.0,0.0
38,1,4,33,4,0.0,0.0
38,1,4,34,3,0.0,0.0
38,1,4,35,3,0.65,0.0
38,1,4,35,4,0.0,0.0
38,1,7,1,3,0.0,0.0
38,1,7,1,4,0.0,0.0
38,1,7,2,3,0.0,0.0
38,1,7,3,3,0.0,0.0
38,1,7,3,4,0.0,0.0
38,1,7,4,3,0.0,0.0
38,1,7,5,3,0.0,0.0
38,1,7,6,3,0.0,0.0
38,1,7,7,3,0.0,0.0
38,1,7,9,3,0.0,0.0
38,1,7,9,4,0.0,0.0
38,1,7,10,3,0.0,0.0
38,1,7,10,4,0.0,0.0
38,1,7,11,3,0.0,0.0
38,1,7,11,4,0.0,0.0
38,1,7,12,3,0.0,0.0
38,1,7,13,3,0.0,0.0
38,1,7,13,4,0.0,0.0
38,1,7,14,3,0.0,0.0
38,1,7,14,4,0.0,0.0
38,1,7,15,3,0.0,0.0
38,1,7,17,3,0.0,0.0
38,1,7,17,4,0.0,0.0
38,1,7,18,3,0.0,0.0
38,1,7,19,3,0.0,0.0
38,1,7,19,4,0.0,0.0
38,1,7,20,3,0.0,0.0
38,1,7,21,3,0.0,0.0
38,1,7,21,4,0.0,0.0
38,1,7,24,3,0.0,0.0
38,1,7,25,3,0.0,0.0
38,1,7,26,3,0.0,0.0
38,1,7,28,3,0.0,0.0
38,1,7,28,4,0.0,0.0
38,1,7,29,4,0.0,0.0
38,1,7,30,3,0.0,0.0
38,1,7,35,3,0.0,0.0
38,1,8,10,3,0.0,0.0
38,1,8,10,4,0.0,0.0
38,1,8,11,3,0.0,0.0
38,4,1,1,1,129.01,133.502
38,4,1,1,3,0.0,0.0
38,4,1,1,4,23.11,25.54
38,4,1,2,1,38.0,47.288
38,4,1,2,3,0.0,0.0
38,4,1,2,4,4.95,6.132
38,4,1,3,1,79.2,69.21599999999998
38,4,1,3,3,0.0,0.0
38,4,1,3,4,12.11,13.656
38,4,1,4,1,47.44,55.162
38,4,1,4,3,0.0,0.0
38,4,1,4,4,7.77,9.046
38,4,1,5,1,50.7,57.852
38,4,1,5,3,0.0,0.0
38,4,1,5,4,5.64,6.013999999999999
38,4,1,6,1,17.98,18.562
38,4,1,6,3,0.0,0.0
38,4,1,6,4,2.16,2.116
38,4,1,7,1,54.95,62.962
38,4,1,7,3,0.0,0.0
38,4,1,7,4,9.3,9.74
38,4,1,8,1,15.61,15.988
38,4,1,8,3,0.0,0.0
38,4,1,8,4,2.18,1.7220000000000002
38,4,1,9,1,18.75,22.498
38,4,1,9,3,0.0,0.0
38,4,1,9,4,2.87,3.51
38,4,1,10,1,869.0,906.504
38,4,1,10,3,0.0,0.0
38,4,1,10,4,78.77,86.316
38,4,1,11,1,140.76,139.136
38,4,1,11,3,0.0,0.0
38,4,1,11,4,17.26,14.974
38,4,1,12,1,65.77,73.372
38,4,1,12,3,0.0,0.0
38,4,1,12,4,12.44,12.674
38,4,1,13,1,533.71,438.922
38,4,1,13,3,0.0,0.0
38,4,1,13,4,17.99,17.137999999999998
38,4,1,14,1,65.56,75.788
38,4,1,14,3,0.0,0.0
38,4,1,14,4,3.36,4.01
38,4,1,15,1,75.45,80.21000000000001
38,4,1,15,3,0.0,0.0
38,4,1,15,4,8.08,9.09
38,4,1,16,1,53.31,40.188
38,4,1,16,3,0.0,0.0
38,4,1,16,4,5.36,6.660000000000001
38,4,1,17,1,75.35,98.94200000000002
38,4,1,17,3,0.0,0.0
38,4,1,17,4,13.82,20.396
38,4,1,18,1,95.4,103.91799999999998
38,4,1,18,3,0.0,0.0
38,4,1,18,4,5.17,5.298
38,4,1,19,1,277.7,281.40400000000005
38,4,1,19,3,0.0,0.0
38,4,1,19,4,46.88,46.132000000000005
38,4,1,20,1,9.23,7.06
