i,e,c,p,l,real,predict
i38,e08,c7,p31,l4,0.0,0.0
i38,e08,c7,p35,l4,0.0,0.0
i38,e08,c8,p10,l4,0.0,0.0
i38,e09,c1,p01,l1,0.0,0.0
i38,e09,c1,p01,l2,119.1,132.704
i38,e09,c1,p01,l3,0.0,0.0
i38,e09,c1,p01,l4,3.66,4.458
i38,e09,c1,p02,l1,0.0,0.0
i38,e09,c1,p02,l2,30.05,35.751999999999995
i38,e09,c1,p02,l3,0.0,0.0
i38,e09,c1,p02,l4,0.68,0.9019999999999999
i38,e09,c1,p03,l1,0.0,0.0
i38,e09,c1,p03,l2,71.54,71.394
i38,e09,c1,p03,l3,0.0,0.0
i38,e09,c1,p03,l4,2.64,2.1079999999999997
i38,e09,c1,p04,l1,0.0,0.0
i38,e09,c1,p04,l2,40.56,44.598000000000006
i38,e09,c1,p04,l3,0.0,0.0
i38,e09,c1,p04,l4,1.82,2.372
i38,e09,c1,p05,l1,0.0,0.0
i38,e09,c1,p05,l2,55.66,63.762
i38,e09,c1,p05,l3,0.0,0.0
i38,e09,c1,p05,l4,0.99,1.6460000000000001
i38,e09,c1,p06,l1,0.0,0.0
i38,e09,c1,p06,l2,16.67,19.584
i38,e09,c1,p06,l3,0.0,0.0
i38,e09,c1,p06,l4,0.4,0.792
i38,e09,c1,p07,l1,0.0,0.0
i38,e09,c1,p07,l2,59.14,65.044
i38,e09,c1,p07,l3,0.0,0.0
i38,e09,c1,p07,l4,2.08,2.968
i38,e09,c1,p08,l1,0.0,0.0
i38,e09,c1,p08,l2,17.03,15.014000000000001
i38,e09,c1,p08,l3,0.0,0.0
i38,e09,c1,p08,l4,0.54,0.8640000000000001
i38,e09,c1,p09,l1,0.0,0.0
i38,e09,c1,p09,l2,18.26,21.651999999999997
i38,e09,c1,p09,l3,0.0,0.0
i38,e09,c1,p09,l4,0.62,0.418
i38,e09,c1,p10,l1,0.0,0.0
i38,e09,c1,p10,l2,708.0,720.8820000000001
i38,e09,c1,p10,l3,0.0,0.0
i38,e09,c1,p10,l4,15.22,16.866
i38,e09,c1,p11,l1,0.0,0.0
i38,e09,c1,p11,l2,102.91,100.626
i38,e09,c1,p11,l3,0.0,0.0
i38,e09,c1,p11,l4,3.01,3.7120000000000006
i38,e09,c1,p12,l1,0.0,0.0
i38,e09,c1,p12,l2,53.2,63.742000000000004
i38,e09,c1,p12,l3,0.0,0.0
i38,e09,c1,p12,l4,1.26,1.424
i38,e09,c1,p13,l1,0.0,0.0
i38,e09,c1,p13,l2,493.16,394.812
i38,e09,c1,p13,l3,0.0,0.0
i38,e09,c1,p13,l4,17.11,16.874000000000002
i38,e09,c1,p14,l1,0.0,0.0
i38,e09,c1,p14,l2,58.48,59.758
i38,e09,c1,p14,l3,0.0,0.0
i38,e09,c1,p14,l4,1.2,1.416
i38,e09,c1,p15,l1,0.0,0.0
i38,e09,c1,p15,l2,66.03,70.632
i38,e09,c1,p15,l3,0.0,0.0
i38,e09,c1,p15,l4,1.36,0.304
i38,e09,c1,p16,l1,0.0,0.0
i38,e09,c1,p16,l2,52.95,44.224
i38,e09,c1,p16,l3,0.0,0.0
i38,e09,c1,p16,l4,1.66,1.7239999999999998
i38,e09,c1,p17,l1,0.0,0.0
i38,e09,c1,p17,l2,68.93,83.716
i38,e09,c1,p17,l3,0.0,0.0
i38,e09,c1,p17,l4,2.13,2.666
i38,e09,c1,p18,l1,0.0,0.0
i38,e09,c1,p18,l2,78.77,86.138
i38,e09,c1,p18,l3,0.0,0.0
i38,e09,c1,p18,l4,1.22,1.284
i38,e09,c1,p19,l1,0.0,0.0
i38,e09,c1,p19,l2,285.78,291.974
i38,e09,c1,p19,l3,0.0,0.0
i38,e09,c1,p19,l4,7.65,7.632
i38,e09,c1,p20,l1,0.0,0.0
i38,e09,c1,p20,l2,7.35,8.206
i38,e09,c1,p20,l3,0.0,0.0
i38,e09,c1,p20,l4,0.25,0.0
i38,e09,c1,p21,l1,0.0,0.0
i38,e09,c1,p21,l2,77.12,78.858
i38,e09,c1,p21,l3,0.0,0.0
i38,e09,c1,p21,l4,2.5,2.364
i38,e09,c1,p22,l1,0.0,0.0
i38,e09,c1,p22,l2,12.84,15.366
i38,e09,c1,p22,l3,0.0,0.0
i38,e09,c1,p22,l4,0.31,0.622
i38,e09,c1,p23,l1,0.0,0.0
i38,e09,c1,p23,l2,16.9,16.742
i38,e09,c1,p23,l3,0.0,0.0
i38,e09,c1,p23,l4,0.41,0.27799999999999997
i38,e09,c1,p24,l1,0.0,0.0
i38,e09,c1,p24,l2,46.19,54.86800000000001
i38,e09,c1,p24,l3,0.0,0.0
i38,e09,c1,p24,l4,1.79,2.788
i38,e09,c1,p25,l2,10.37,11.004000000000001
i38,e09,c1,p25,l3,0.0,0.0
i38,e09,c1,p25,l4,0.22,0.0
i38,e09,c1,p26,l1,0.0,0.0
i38,e09,c1,p26,l2,1.2,1.278
i38,e09,c1,p26,l3,0.0,0.0
i38,e09,c1,p26,l4,0.0,0.0
i38,e09,c1,p27,l2,0.0,0.0
i38,e09,c1,p27,l4,0.0,0.0
i38,e09,c1,p28,l1,0.0,0.0
i38,e09,c1,p28,l2,14.4,12.132
i38,e09,c1,p28,l3,0.0,0.0
i38,e09,c1,p28,l4,0.83,0.9780000000000001
i38,e09,c1,p29,l1,0.0,0.0
i38,e09,c1,p29,l2,32.76,40.501999999999995
i38,e09,c1,p29,l3,0.0,0.0
i38,e09,c1,p29,l4,1.13,1.158
i38,e09,c1,p30,l1,0.0,0.0
i38,e09,c1,p30,l2,1.48,0.0
i38,e09,c1,p30,l3,0.0,0.0
i38,e09,c1,p30,l4,0.0,0.0
i38,e09,c1,p31,l1,0.0,0.0
i38,e09,c1,p31,l2,4.47,4.2780000000000005
i38,e09,c1,p31,l3,0.0,0.0
i38,e09,c1,p31,l4,0.45,0.27
i38,e09,c1,p32,l1,0.0,0.0
i38,e09,c1,p32,l2,15.62,13.741999999999999
i38,e09,c1,p32,l3,0.0,0.0
i38,e09,c1,p32,l4,0.79,0.528
i38,e09,c1,p33,l2,1.09,2.182
i38,e09,c1,p33,l3,0.0,0.0
i38,e09,c1,p33,l4,0.0,0.0
i38,e09,c1,p34,l2,2.65,5.308
i38,e09,c1,p34,l4,0.0,0.0
i38,e09,c1,p35,l1,0.0,0.0
i38,e09,c1,p35,l2,126.59,142.21800000000002
i38,e09,c1,p35,l3,0.0,0.0
i38,e09,c1,p35,l4,1.95,2.1
i38,e09,c4,p01,l1,0.0,0.0
i38,e09,c4,p01,l2,1.65,0.51
i38,e09,c4,p01,l3,0.0,0.0
i38,e09,c4,p01,l4,0.0,0.0
i38,e09,c4,p02,l2,0.1,0.0
i38,e09,c4,p02,l3,0.0,0.0
i38,e09,c4,p02,l4,0.0,0.0
i38,e09,c4,p03,l1,0.0,0.0
i38,e09,c4,p03,l2,1.34,1.9920000000000002
i38,e09,c4,p03,l3,0.0,0.0
i38,e09,c4,p03,l4,0.0,0.0
i38,e09,c4,p04,l2,0.95,1.8980000000000001
i38,e09,c4,p04,l3,0.0,0.0
i38,e09,c4,p04,l4,0.15,0.302
i38,e09,c4,p05,l2,0.52,0.53
i38,e09,c4,p05,l3,0.0,0.0
i38,e09,c4,p05,l4,0.0,0.0
i38,e09,c4,p06,l2,0.13,0.0
i38,e09,c4,p06,l4,0.0,0.0
i38,e09,c4,p07,l2,2.07,1.1300000000000001
i38,e09,c4,p07,l3,0.0,0.0
i38,e09,c4,p07,l4,0.0,0.0
i38,e09,c4,p08,l2,0.0,0.0
i38,e09,c4,p08,l3,0.0,0.0
i38,e09,c4,p08,l4,0.0,0.0
i38,e09,c4,p09,l2,0.28,0.262
i38,e09,c4,p09,l3,0.0,0.0
i38,e09,c4,p09,l4,0.0,0.0
i38,e09,c4,p10,l1,0.0,0.0
i38,e09,c4,p10,l2,5.53,4.043999999999999
i38,e09,c4,p10,l3,0.0,0.0
i38,e09,c4,p10,l4,0.0,0.0
i38,e09,c4,p11,l2,0.39,0.514
i38,e09,c4,p11,l3,0.0,0.0
i38,e09,c4,p11,l4,0.0,0.0
i38,e09,c4,p12,l1,0.0,0.0
i38,e09,c4,p12,l2,0.0,0.0
i38,e09,c4,p12,l3,0.0,0.0
i38,e09,c4,p12,l4,0.0,0.0
i38,e09,c4,p13,l2,1.65,1.86
i38,e09,c4,p13,l3,0.0,0.0
i38,e09,c4,p13,l4,0.16,0.0
i38,e09,c4,p14,l2,0.4,0.0
i38,e09,c4,p14,l3,0.0,0.0
i38,e09,c4,p14,l4,0.0,0.0
i38,e09,c4,p15,l2,1.0,0.61
i38,e09,c4,p15,l3,0.0,0.0
i38,e09,c4,p15,l4,0.15,0.294
i38,e09,c4,p16,l2,1.52,1.9560000000000002
i38,e09,c4,p16,l3,0.0,0.0
i38,e09,c4,p16,l4,0.0,0.0
i38,e09,c4,p17,l2,2.75,2.3939999999999997
i38,e09,c4,p17,l3,0.0,0.0
i38,e09,c4,p17,l4,0.14,0.0
i38,e09,c4,p18,l2,0.29,0.374
i38,e09,c4,p18,l3,0.0,0.0
i38,e09,c4,p18,l4,0.0,0.0
i38,e09,c4,p19,l1,0.0,0.0
i38,e09,c4,p19,l2,1.84,1.864
i38,e09,c4,p19,l3,0.0,0.0
i38,e09,c4,p19,l4,0.0,0.0
i38,e09,c4,p20,l2,0.0,0.0
i38,e09,c4,p20,l3,0.0,0.0
i38,e09,c4,p20,l4,0.0,0.0
i38,e09,c4,p21,l1,0.0,0.0
i38,e09,c4,p21,l2,0.43,0.40199999999999997
i38,e09,c4,p21,l3,0.0,0.0
i38,e09,c4,p21,l4,0.0,0.0
i38,e09,c4,p22,l2,0.0,0.0
i38,e09,c4,p22,l4,0.0,0.0
i38,e09,c4,p23,l2,0.0,0.0
i38,e09,c4,p23,l3,0.0,0.0
i38,e09,c4,p23,l4,0.0,0.0
i38,e09,c4,p24,l2,1.41,2.3619999999999997
i38,e09,c4,p24,l3,0.0,0.0
i38,e09,c4,p24,l4,0.2,0.394
i38,e09,c4,p25,l2,0.0,0.0
i38,e09,c4,p25,l3,0.0,0.0
i38,e09,c4,p25,l4,0.0,0.0
i38,e09,c4,p26,l2,0.0,0.0
i38,e09,c4,p26,l4,0.0,0.0
i38,e09,c4,p27,l2,0.0,0.0
i38,e09,c4,p27,l3,0.0,0.0
i38,e09,c4,p28,l2,0.0,0.0
i38,e09,c4,p28,l3,0.0,0.0
i38,e09,c4,p28,l4,0.0,0.0
i38,e09,c4,p29,l1,0.0,0.0
i38,e09,c4,p29,l2,0.81,1.6280000000000001
i38,e09,c4,p29,l3,0.0,0.0
i38,e09,c4,p29,l4,0.0,0.0
i38,e09,c4,p30,l2,0.0,0.0
i38,e09,c4,p30,l3,0.0,0.0
i38,e09,c4,p31,l2,0.0,0.0
i38,e09,c4,p31,l3,0.0,0.0
i38,e09,c4,p31,l4,0.0,0.0
i38,e09,c4,p32,l2,0.23,0.47000000000000003
i38,e09,c4,p32,l3,0.0,0.0
i38,e09,c4,p32,l4,0.0,0.0
i38,e09,c4,p33,l2,0.0,0.0
i38,e09,c4,p34,l2,0.0,0.0
i38,e09,c4,p35,l2,0.12,0.0
i38,e09,c4,p35,l4,0.0,0.0
i38,e09,c7,p01,l2,0.0,0.0
i38,e09,c7,p01,l4,0.0,0.0
i38,e09,c7,p02,l2,0.0,0.0
i38,e09,c7,p03,l2,0.0,0.0
i38,e09,c7,p03,l4,0.0,0.0
i38,e09,c7,p06,l2,0.0,0.0
i38,e09,c7,p07,l2,0.0,0.0
i38,e09,c7,p08,l2,0.0,0.0
i38,e09,c7,p09,l2,0.0,0.0
i38,e09,c7,p09,l4,0.0,0.0
i38,e09,c7,p10,l2,0.0,0.0
i38,e09,c7,p10,l4,0.0,0.0
i38,e09,c7,p11,l2,0.0,0.0
i38,e09,c7,p11,l4,0.0,0.0
i38,e09,c7,p13,l2,0.0,0.0
i38,e09,c7,p15,l2,0.0,0.0
i38,e09,c7,p16,l2,0.0,0.0
i38,e09,c7,p17,l2,0.0,0.0
i38,e09,c7,p17,l4,0.0,0.0
i38,e09,c7,p18,l2,0.0,0.0
i38,e09,c7,p19,l2,0.0,0.0
i38,e09,c7,p21,l2,0.0,0.0
i38,e09,c7,p21,l4,0.0,0.0
i38,e09,c7,p24,l2,0.0,0.0
i38,e09,c7,p25,l2,0.0,0.0
i38,e09,c7,p26,l2,0.0,0.0
i38,e09,c7,p26,l4,0.0,0.0
i38,e09,c7,p30,l2,0.0,0.0
i38,e09,c7,p35,l2,0.0,0.0
i38,e09,c8,p10,l2,0.0,0.0
i38,e09,c8,p11,l2,0.0,0.0
i38,e10,c1,p01,l1,0.0,0.0
i38,e10,c1,p01,l2,40.12,39.92399999999999
i38,e10,c1,p01,l3,41979.54,41387.538
i38,e10,c1,p01,l4,1732.26,1731.5
i38,e10,c1,p02,l1,0.0,0.0
i38,e10,c1,p02,l2,10.56,12.748
i38,e10,c1,p02,l3,9217.46,8912.002
i38,e10,c1,p02,l4,394.02,398.896
i38,e10,c1,p03,l1,0.0,0.0
i38,e10,c1,p03,l2,35.53,39.414
i38,e10,c1,p03,l3,30789.85,32238.097999999998
i38,e10,c1,p03,l4,1262.57,1260.504
i38,e10,c1,p04,l1,0.0,0.0
i38,e10,c1,p04,l2,12.94,5.819999999999999
i38,e10,c1,p04,l3,10382.99,10953.49
i38,e10,c1,p04,l4,442.51,437.642
i38,e10,c1,p05,l1,0.14,0.274
i38,e10,c1,p05,l2,18.22,19.490000000000002
i38,e10,c1,p05,l3,20898.03,21914.440000000002
i38,e10,c1,p05,l4,764.63,822.5600000000001
i38,e10,c1,p06,l1,0.16,0.0
i38,e10,c1,p06,l2,8.0,9.846
i38,e10,c1,p06,l3,7453.16,7219.9259999999995
i38,e10,c1,p06,l4,338.74,343.544
i38,e10,c1,p07,l1,0.17,0.346
i38,e10,c1,p07,l2,19.94,16.516
i38,e10,c1,p07,l3,23995.93,24437.35
i38,e10,c1,p07,l4,917.0,928.22
i38,e10,c1,p08,l1,0.0,0.0
i38,e10,c1,p08,l2,7.03,6.504
i38,e10,c1,p08,l3,5992.37,5782.546
i38,e10,c1,p08,l4,262.45,264.936
i38,e10,c1,p09,l1,0.12,0.0
i38,e10,c1,p09,l2,6.03,5.746
i38,e10,c1,p09,l3,7990.19,7941.460000000001
i38,e10,c1,p09,l4,389.52,367.11
i38,e10,c1,p10,l1,0.6,0.21200000000000002
i38,e10,c1,p10,l2,92.92,87.258
i38,e10,c1,p10,l3,143594.5,142395.812
i38,e10,c1,p10,l4,6662.71,6629.892000000002
i38,e10,c1,p11,l1,0.13,0.262
i38,e10,c1,p11,l2,24.51,21.965999999999998
i38,e10,c1,p11,l3,31880.44,34606.064
i38,e10,c1,p11,l4,1286.66,1315.8020000000001
i38,e10,c1,p12,l1,0.11,0.22000000000000003
i38,e10,c1,p12,l2,13.04,14.546000000000001
i38,e10,c1,p12,l3,19052.05,19683.597999999998
i38,e10,c1,p12,l4,843.51,857.1
i38,e10,c1,p13,l1,0.0,0.0
i38,e10,c1,p13,l2,29.77,39.686
i38,e10,c1,p13,l3,30363.62,29840.48
i38,e10,c1,p13,l4,3739.97,3363.458
i38,e10,c1,p14,l1,0.0,0.0
i38,e10,c1,p14,l2,8.45,11.03
i38,e10,c1,p14,l3,10905.62,10590.228
i38,e10,c1,p14,l4,409.4,412.11199999999997
i38,e10,c1,p15,l1,0.0,0.0
i38,e10,c1,p15,l2,16.03,15.919999999999998
i38,e10,c1,p15,l3,26578.51,27246.76
i38,e10,c1,p15,l4,1009.95,1051.142
i38,e10,c1,p16,l1,0.0,0.0
i38,e10,c1,p16,l2,13.41,11.841999999999999
i38,e10,c1,p16,l3,16314.81,16344.597999999998
i38,e10,c1,p16,l4,608.07,621.958
i38,e10,c1,p17,l1,0.31,0.626
i38,e10,c1,p17,l2,18.89,25.08
i38,e10,c1,p17,l3,21160.89,21463.715999999997
i38,e10,c1,p17,l4,843.34,858.732
i38,e10,c1,p18,l1,0.0,0.0
i38,e10,c1,p18,l2,14.75,19.468000000000004
i38,e10,c1,p18,l3,12741.77,13367.818
i38,e10,c1,p18,l4,488.13,484.37600000000003
i38,e10,c1,p19,l1,0.17,0.346
i38,e10,c1,p19,l2,53.93,58.242
i38,e10,c1,p19,l3,64014.3,64850.792
i38,e10,c1,p19,l4,2664.94,2692.492
i38,e10,c1,p20,l1,0.0,0.0
i38,e10,c1,p20,l2,3.28,1.846
i38,e10,c1,p20,l3,2535.02,2506.1580000000004
i38,e10,c1,p20,l4,113.99,121.152
i38,e10,c1,p21,l1,0.3,0.288
i38,e10,c1,p21,l2,14.08,13.780000000000001
i38,e10,c1,p21,l3,21348.62,21458.47
i38,e10,c1,p21,l4,975.69,991.4159999999999
i38,e10,c1,p22,l1,0.21,0.0
i38,e10,c1,p22,l2,3.66,3.7039999999999997
i38,e10,c1,p22,l3,4829.84,5037.414
i38,e10,c1,p22,l4,236.38,239.93
i38,e10,c1,p23,l1,0.0,0.0
i38,e10,c1,p23,l2,2.07,1.6199999999999999
i38,e10,c1,p23,l3,4734.58,4671.853999999999
i38,e10,c1,p23,l4,285.72,266.406
i38,e10,c1,p24,l1,0.0,0.0
i38,e10,c1,p24,l2,17.33,23.346
i38,e10,c1,p24,l3,14102.16,14437.806
i38,e10,c1,p24,l4,612.3,658.6659999999999
i38,e10,c1,p25,l1,0.0,0.0
i38,e10,c1,p25,l2,2.05,1.656
i38,e10,c1,p25,l3,2495.32,2548.4919999999997
i38,e10,c1,p25,l4,189.43,191.644
i38,e10,c1,p26,l1,0.0,0.0
i38,e10,c1,p26,l2,0.97,1.3
i38,e10,c1,p26,l3,613.09,686.534
i38,e10,c1,p26,l4,55.21,52.355999999999995
i38,e10,c1,p27,l2,0.0,0.0
i38,e10,c1,p27,l3,0.99,1.768
i38,e10,c1,p27,l4,0.19,0.382
i38,e10,c1,p28,l1,0.0,0.0
i38,e10,c1,p28,l2,5.25,5.596
i38,e10,c1,p28,l3,4808.39,4885.237999999999
i38,e10,c1,p28,l4,274.4,282.332
i38,e10,c1,p29,l1,0.0,0.0
i38,e10,c1,p29,l2,7.16,7.534000000000001
i38,e10,c1,p29,l3,8918.35,9518.898
i38,e10,c1,p29,l4,390.97,402.092
i38,e10,c1,p30,l1,0.0,0.0
i38,e10,c1,p30,l2,0.52,0.41600000000000004
i38,e10,c1,p30,l3,300.28,295.38800000000003
i38,e10,c1,p30,l4,25.89,16.606
i38,e10,c1,p31,l1,0.0,0.0
i38,e10,c1,p31,l2,2.06,1.9460000000000002
i38,e10,c1,p31,l3,1241.03,1278.5459999999998
i38,e10,c1,p31,l4,67.33,80.084
i38,e10,c1,p32,l1,0.32,0.22200000000000003
i38,e10,c1,p32,l2,5.0,5.540000000000001
i38,e10,c1,p32,l3,2931.23,2984.524
i38,e10,c1,p32,l4,205.46,232.81199999999998
i38,e10,c1,p33,l1,0.0,0.0
i38,e10,c1,p33,l2,0.0,0.0
i38,e10,c1,p33,l3,14.17,7.3100000000000005
i38,e10,c1,p33,l4,4.63,4.087999999999999
i38,e10,c1,p34,l1,0.0,0.0
i38,e10,c1,p34,l2,0.0,0.0
i38,e10,c1,p34,l3,11.38,21.345999999999997
i38,e10,c1,p34,l4,1.44,1.1019999999999999
i38,e10,c1,p35,l1,0.0,0.0
i38,e10,c1,p35,l2,2.79,3.9659999999999997
i38,e10,c1,p35,l3,1892.99,1736.4740000000002
i38,e10,c1,p35,l4,260.76,249.212
i38,e10,c4,p01,l1,0.0,0.0
i38,e10,c4,p01,l2,1.42,1.31
i38,e10,c4,p01,l3,708.52,720.126
i38,e10,c4,p01,l4,41.65,45.339999999999996
i38,e10,c4,p02,l1,0.0,0.0
i38,e10,c4,p02,l2,0.91,0.20600000000000002
i38,e10,c4,p02,l3,200.41,72.642
i38,e10,c4,p02,l4,6.59,6.308
i38,e10,c4,p03,l1,0.0,0.0
i38,e10,c4,p03,l2,2.11,0.366
i38,e10,c4,p03,l3,818.98,903.934
i38,e10,c4,p03,l4,35.14,38.916000000000004
i38,e10,c4,p04,l1,0.0,0.0
i38,e10,c4,p04,l2,0.1,0.0
i38,e10,c4,p04,l3,223.79,244.612
i38,e10,c4,p04,l4,8.02,7.651999999999999
i38,e10,c4,p05,l1,0.0,0.0
i38,e10,c4,p05,l2,0.71,0.0
i38,e10,c4,p05,l3,179.5,123.98800000000001
i38,e10,c4,p05,l4,15.87,19.79
i38,e10,c4,p06,l1,0.0,0.0
i38,e10,c4,p06,l2,0.51,0.264
i38,e10,c4,p06,l3,174.35,134.94
i38,e10,c4,p06,l4,7.61,5.148000000000001
i38,e10,c4,p07,l1,0.0,0.0
i38,e10,c4,p07,l2,0.32,0.21800000000000003
i38,e10,c4,p07,l3,317.48,271.034
i38,e10,c4,p07,l4,15.46,15.395999999999997
i38,e10,c4,p08,l1,0.0,0.0
i38,e10,c4,p08,l2,0.12,0.23399999999999999
i38,e10,c4,p08,l3,158.43,230.898
i38,e10,c4,p08,l4,6.34,6.678
i38,e10,c4,p09,l1,0.0,0.0
i38,e10,c4,p09,l2,0.14,0.27
i38,e10,c4,p09,l3,96.01,93.196
i38,e10,c4,p09,l4,7.23,7.563999999999998
i38,e10,c4,p10,l1,0.0,0.0
i38,e10,c4,p10,l2,1.06,0.0
i38,e10,c4,p10,l3,1276.37,1433.276
i38,e10,c4,p10,l4,68.23,75.83399999999999
i38,e10,c4,p11,l1,0.0,0.0
i38,e10,c4,p11,l2,0.79,0.8160000000000001
i38,e10,c4,p11,l3,348.3,487.73400000000004
i38,e10,c4,p11,l4,15.55,10.702
i38,e10,c4,p12,l1,0.0,0.0
i38,e10,c4,p12,l2,0.25,0.268
i38,e10,c4,p12,l3,140.74,138.10399999999998
i38,e10,c4,p12,l4,10.94,12.175999999999998
i38,e10,c4,p13,l1,0.0,0.0
i38,e10,c4,p13,l2,0.17,0.33599999999999997
i38,e10,c4,p13,l3,601.1,276.528
i38,e10,c4,p13,l4,11.35,12.686000000000002
i38,e10,c4,p14,l1,0.0,0.0
i38,e10,c4,p14,l2,2.31,2.29
i38,e10,c4,p14,l3,150.76,121.51999999999998
i38,e10,c4,p14,l4,13.45,17.113999999999997
i38,e10,c4,p15,l1,0.0,0.0
i38,e10,c4,p15,l2,0.0,0.0
i38,e10,c4,p15,l3,454.73,593.746
i38,e10,c4,p15,l4,18.78,22.378
i38,e10,c4,p16,l1,0.0,0.0
i38,e10,c4,p16,l2,0.0,0.0
i38,e10,c4,p16,l3,217.27,252.12599999999998
i38,e10,c4,p16,l4,10.14,7.214
i38,e10,c4,p17,l1,0.0,0.0
i38,e10,c4,p17,l2,0.2,0.0
i38,e10,c4,p17,l3,285.94,344.14
i38,e10,c4,p17,l4,14.65,16.292
i38,e10,c4,p18,l1,0.0,0.0
i38,e10,c4,p18,l2,0.3,0.0
i38,e10,c4,p18,l3,178.37,208.1
i38,e10,c4,p18,l4,10.47,12.581999999999999
i38,e10,c4,p19,l1,0.0,0.0
i38,e10,c4,p19,l2,0.54,0.632
i38,e10,c4,p19,l3,836.72,917.742
i38,e10,c4,p19,l4,25.17,26.236
i38,e10,c4,p20,l2,0.0,0.0
i38,e10,c4,p20,l3,32.17,0.0
i38,e10,c4,p20,l4,4.24,0.0
i38,e10,c4,p21,l1,0.0,0.0
i38,e10,c4,p21,l2,1.01,0.9359999999999999
i38,e10,c4,p21,l3,367.62,473.1539999999999
i38,e10,c4,p21,l4,15.02,12.306000000000001
i38,e10,c4,p22,l2,0.0,0.0
i38,e10,c4,p22,l3,33.73,33.36800000000001
i38,e10,c4,p22,l4,3.54,3.9259999999999997
i38,e10,c4,p23,l1,0.0,0.0
i38,e10,c4,p23,l2,0.0,0.0
i38,e10,c4,p23,l3,24.97,39.702
i38,e10,c4,p23,l4,3.26,2.068
i38,e10,c4,p24,l1,0.0,0.0
i38,e10,c4,p24,l2,0.12,0.23199999999999998
i38,e10,c4,p24,l3,209.91,198.434
i38,e10,c4,p24,l4,5.51,5.048
i38,e10,c4,p25,l2,0.0,0.0
i38,e10,c4,p25,l3,49.78,33.526
i38,e10,c4,p25,l4,5.5,5.462000000000001
i38,e10,c4,p26,l2,0.0,0.0
i38,e10,c4,p26,l3,0.0,0.0
i38,e10,c4,p26,l4,0.0,0.0
i38,e10,c4,p27,l2,0.0,0.0
i38,e10,c4,p27,l3,0.0,0.0
i38,e10,c4,p27,l4,0.0,0.0
i38,e10,c4,p28,l1,0.0,0.0
i38,e10,c4,p28,l2,0.0,0.0
i38,e10,c4,p28,l3,94.78,150.98999999999998
i38,e10,c4,p28,l4,10.69,13.132
i38,e10,c4,p29,l1,0.0,0.0
i38,e10,c4,p29,l2,0.96,0.93
i38,e10,c4,p29,l3,174.36,81.97999999999999
i38,e10,c4,p29,l4,6.57,10.122
i38,e10,c4,p30,l2,0.0,0.0
i38,e10,c4,p30,l3,19.45,8.332
i38,e10,c4,p30,l4,0.61,0.9259999999999999
i38,e10,c4,p31,l2,0.0,0.0
i38,e10,c4,p31,l3,35.96,52.34400000000001
i38,e10,c4,p31,l4,2.7,3.228
i38,e10,c4,p32,l1,0.0,0.0
i38,e10,c4,p32,l2,0.0,0.0
i38,e10,c4,p32,l3,94.77,130.312
i38,e10,c4,p32,l4,5.2,8.014
i38,e10,c4,p33,l2,0.0,0.0
i38,e10,c4,p33,l3,0.0,0.0
i38,e10,c4,p33,l4,0.0,0.0
i38,e10,c4,p34,l2,0.0,0.0
i38,e10,c4,p34,l3,0.0,0.0
i38,e10,c4,p34,l4,0.0,0.0
i38,e10,c4,p35,l1,0.0,0.0
i38,e10,c4,p35,l2,0.0,0.0
i38,e10,c4,p35,l3,7.68,6.188000000000001
i38,e10,c4,p35,l4,5.88,9.634
i38,e10,c7,p01,l2,0.0,0.0
i38,e10,c7,p01,l3,0.0,0.0
i38,e10,c7,p01,l4,0.0,0.0
i38,e10,c7,p02,l3,0.0,0.0
i38,e10,c7,p02,l4,0.0,0.0
i38,e10,c7,p03,l2,0.0,0.0
i38,e10,c7,p03,l3,0.0,0.0
i38,e10,c7,p03,l4,0.0,0.0
i38,e10,c7,p04,l3,0.0,0.0
i38,e10,c7,p04,l4,0.0,0.0
i38,e10,c7,p05,l2,0.0,0.0
i38,e10,c7,p05,l3,0.0,0.0
i38,e10,c7,p05,l4,0.0,0.0
i38,e10,c7,p06,l2,0.0,0.0
i38,e10,c7,p06,l3,0.0,0.0
i38,e10,c7,p06,l4,0.0,0.0
i38,e10,c7,p07,l2,0.0,0.0
i38,e10,c7,p07,l3,0.0,0.0
i38,e10,c7,p07,l4,0.0,0.0
i38,e10,c7,p08,l2,0.0,0.0
i38,e10,c7,p08,l3,0.0,0.0
i38,e10,c7,p08,l4,0.0,0.0
i38,e10,c7,p09,l3,0.0,0.0
i38,e10,c7,p09,l4,0.0,0.0
i38,e10,c7,p10,l2,0.0,0.0
i38,e10,c7,p10,l3,0.0,0.0
i38,e10,c7,p10,l4,0.0,0.0
i38,e10,c7,p11,l2,0.0,0.0
i38,e10,c7,p11,l3,0.0,0.0
i38,e10,c7,p11,l4,0.0,0.0
i38,e10,c7,p12,l2,0.0,0.0
i38,e10,c7,p12,l3,0.0,0.0
i38,e10,c7,p12,l4,0.0,0.0
i38,e10,c7,p13,l2,0.0,0.0
i38,e10,c7,p13,l3,0.0,0.0
i38,e10,c7,p13,l4,0.0,0.0
i38,e10,c7,p14,l2,0.0,0.0
i38,e10,c7,p14,l3,0.21,0.0
i38,e10,c7,p14,l4,0.0,0.0
i38,e10,c7,p15,l2,0.0,0.0
i38,e10,c7,p15,l3,0.0,0.0
i38,e10,c7,p15,l4,0.0,0.0
i38,e10,c7,p16,l2,0.0,0.0
i38,e10,c7,p16,l3,0.23,0.46399999999999997
